vehicle_id,bin_id,area,timestamp,route_sequence,distance_km,fuel_consumption_liters,route_efficiency_score
VH002,NIZ_014,Nizampet,2024-05-26,4,5.56,1.39,79.78
VH001,NIZ_014,Nizampet,2025-11-12,4,14.74,3.68,50.82
VH003,NIZ_014,Nizampet,2024-01-24,5,9.75,2.44,66.56
VH004,NIZ_014,Nizampet,2026-05-15,2,11.23,2.81,61.89
VH001,NIZ_014,Nizampet,2024-06-02,5,2.1,0.52,90.69
VH003,NIZ_014,Nizampet,2025-11-14,4,8.74,2.18,69.75
VH001,NIZ_014,Nizampet,2024-02-10,1,2.49,0.62,89.46
VH004,NIZ_014,Nizampet,2025-05-13,5,9.4,2.35,67.66
VH002,NIZ_014,Nizampet,2026-02-21,4,13.97,3.49,53.25
VH003,NIZ_014,Nizampet,2026-05-04,2,14.59,3.65,51.29
VH003,NIZ_014,Nizampet,2024-10-05,1,9.03,2.26,68.83
VH004,NIZ_014,Nizampet,2024-08-20,5,7.96,1.99,72.21
VH003,NIZ_014,Nizampet,2026-08-21,5,14.29,3.57,52.24
VH001,NIZ_014,Nizampet,2026-12-25,4,10.76,2.69,63.38
VH004,NIZ_014,Nizampet,2026-04-10,5,2.84,0.71,88.35
VH004,NIZ_014,Nizampet,2025-06-09,4,8.05,2.01,71.91
VH004,NIZ_014,Nizampet,2025-12-05,5,5.12,1.28,81.16
VH003,NIZ_014,Nizampet,2025-07-14,4,8.11,2.03,71.73
VH001,NIZ_014,Nizampet,2026-08-31,5,7.92,1.98,72.33
VH003,NIZ_014,Nizampet,2026-04-19,5,9.57,2.39,67.13
VH001,NIZ_014,Nizampet,2026-04-15,4,6.64,1.66,76.37
VH002,NIZ_014,Nizampet,2024-12-09,4,4.14,1.03,84.26
VH003,NIZ_014,Nizampet,2025-06-04,5,8.55,2.14,70.34
VH003,NIZ_014,Nizampet,2024-03-11,3,12.79,3.2,56.97
VH003,NIZ_014,Nizampet,2026-05-10,1,10.63,2.66,63.78
VH002,NIZ_014,Nizampet,2025-08-13,4,6.4,1.6,77.12
VH002,NIZ_014,Nizampet,2024-06-19,2,14.16,3.54,52.65
VH003,NIZ_014,Nizampet,2026-08-01,2,13.86,3.46,53.6
VH004,NIZ_014,Nizampet,2024-09-21,5,4.72,1.18,82.42
VH002,NIZ_014,Nizampet,2026-11-25,3,2.51,0.63,89.39
VH001,NIZ_014,Nizampet,2025-09-13,4,11.64,2.91,60.6
VH001,NIZ_014,Nizampet,2026-10-22,2,12.76,3.19,57.07
VH003,NIZ_014,Nizampet,2025-02-22,5,14.58,3.64,51.32
VH003,NIZ_014,Nizampet,2025-04-17,5,13.57,3.39,54.51
VH002,NIZ_014,Nizampet,2026-05-25,2,9.81,2.45,66.37
VH002,NIZ_014,Nizampet,2024-02-20,5,8.89,2.22,69.27
VH003,NIZ_014,Nizampet,2026-09-16,2,2.36,0.59,89.86
VH003,NIZ_014,Nizampet,2024-11-26,5,5.21,1.3,80.88
VH001,NIZ_014,Nizampet,2026-12-05,5,7.97,1.99,72.17
VH003,NIZ_014,Nizampet,2026-10-31,5,10.17,2.54,65.23
VH003,NIZ_014,Nizampet,2026-04-10,5,9.24,2.31,68.16
VH001,NIZ_014,Nizampet,2024-12-29,1,11.65,2.91,60.56
VH002,NIZ_014,Nizampet,2025-02-23,4,5.64,1.41,79.52
VH001,NIZ_014,Nizampet,2026-06-16,3,9.34,2.34,67.85
VH003,NIZ_014,Nizampet,2024-09-27,5,3.15,0.79,87.38
VH003,NIZ_014,Nizampet,2026-10-28,5,7.38,1.84,74.04
VH001,NIZ_014,Nizampet,2024-01-29,5,11.75,2.94,60.25
VH003,NIZ_014,Nizampet,2024-03-23,2,11.01,2.75,62.58
VH001,NIZ_014,Nizampet,2025-07-28,2,14.88,3.72,50.38
VH003,NIZ_014,Nizampet,2025-08-15,5,5.61,1.4,79.61
VH003,NIZ_014,Nizampet,2024-03-23,2,8.48,2.12,70.57
VH001,NIZ_014,Nizampet,2025-06-15,1,6.28,1.57,77.5
VH003,NIZ_014,Nizampet,2026-11-17,4,7.73,1.93,72.93
VH002,NIZ_014,Nizampet,2026-05-24,5,13.14,3.28,55.87
VH003,NIZ_015,Nizampet,2024-04-18,3,10.89,2.72,62.96
VH002,NIZ_015,Nizampet,2026-02-25,5,13.47,3.37,54.82
VH002,NIZ_015,Nizampet,2024-04-28,3,4.65,1.16,82.65
VH004,NIZ_015,Nizampet,2025-04-25,1,13.35,3.34,55.2
VH003,NIZ_015,Nizampet,2026-05-19,2,2.78,0.7,88.54
VH002,NIZ_015,Nizampet,2025-07-05,5,13.55,3.39,54.57
VH003,NIZ_015,Nizampet,2024-03-03,5,6.28,1.57,77.5
VH001,NIZ_015,Nizampet,2024-06-27,2,6.09,1.52,78.1
VH002,NIZ_015,Nizampet,2024-09-30,5,8.66,2.16,70.0
VH002,NIZ_015,Nizampet,2025-03-30,5,14.23,3.56,52.43
VH001,NIZ_015,Nizampet,2024-12-22,3,2.62,0.66,89.04
VH001,NIZ_015,Nizampet,2025-09-12,1,6.58,1.64,76.56
VH004,NIZ_015,Nizampet,2024-08-23,3,13.14,3.28,55.87
VH004,NIZ_015,Nizampet,2024-05-07,2,7.15,1.79,74.76
VH004,NIZ_015,Nizampet,2024-04-09,4,4.59,1.15,82.83
VH003,NIZ_015,Nizampet,2024-02-09,5,7.52,1.88,73.59
VH002,NIZ_015,Nizampet,2026-04-04,1,7.01,1.75,75.2
VH001,NIZ_015,Nizampet,2024-03-09,2,13.9,3.48,53.47
VH003,NIZ_015,Nizampet,2025-06-18,2,11.91,2.98,59.75
VH002,NIZ_015,Nizampet,2025-07-29,2,8.57,2.14,70.28
VH004,NIZ_015,Nizampet,2025-01-13,4,14.85,3.71,50.47
VH001,NIZ_015,Nizampet,2025-03-29,5,8.05,2.01,71.92
VH002,NIZ_015,Nizampet,2026-08-12,5,2.76,0.69,88.61
VH001,NIZ_015,Nizampet,2025-01-05,1,5.41,1.35,80.25
VH002,NIZ_015,Nizampet,2025-08-02,2,7.67,1.92,73.12
VH004,NIZ_015,Nizampet,2025-05-22,5,4.04,1.01,84.57
VH003,NIZ_015,Nizampet,2024-06-08,2,14.32,3.58,52.15
VH003,NIZ_015,Nizampet,2026-11-21,2,11.97,2.99,59.56
VH001,NIZ_015,Nizampet,2025-11-22,3,5.49,1.37,80.0
VH004,NIZ_015,Nizampet,2026-02-09,4,9.68,2.42,66.78
VH004,NIZ_015,Nizampet,2024-07-29,1,11.38,2.84,61.42
VH004,NIZ_015,Nizampet,2025-12-21,5,14.24,3.56,52.4
VH001,NIZ_015,Nizampet,2025-01-22,3,13.46,3.36,54.86
VH004,NIZ_015,Nizampet,2024-11-15,3,8.7,2.17,69.87
VH001,NIZ_015,Nizampet,2024-07-05,3,12.07,3.02,59.24
VH001,NIZ_015,Nizampet,2024-01-18,2,9.31,2.33,67.95
VH002,NIZ_015,Nizampet,2024-04-24,1,9.19,2.3,68.33
VH004,NIZ_015,Nizampet,2025-07-14,3,3.49,0.87,86.3
VH003,NIZ_015,Nizampet,2025-09-01,4,3.64,0.91,85.83
VH001,NIZ_015,Nizampet,2025-07-02,5,8.88,2.22,69.3
VH004,NIZ_015,Nizampet,2024-01-16,1,5.5,1.38,79.97
VH002,NIZ_015,Nizampet,2026-01-20,3,2.27,0.57,90.14
VH004,NIZ_015,Nizampet,2025-01-29,1,11.4,2.85,61.36
VH003,NIZ_015,Nizampet,2026-04-30,3,2.42,0.6,89.67
VH001,NIZ_015,Nizampet,2025-07-19,2,9.74,2.44,66.59
VH004,NIZ_015,Nizampet,2026-04-01,3,9.01,2.25,68.89
VH001,NIZ_015,Nizampet,2026-05-22,5,14.59,3.65,51.29
VH004,NIZ_015,Nizampet,2026-06-23,5,8.29,2.07,71.16
VH004,NIZ_015,Nizampet,2026-10-13,3,2.83,0.71,88.39
VH003,NIZ_015,Nizampet,2024-01-16,5,9.17,2.29,68.38
VH004,NIZ_015,Nizampet,2024-09-30,3,12.93,3.23,56.52
VH004,NIZ_015,Nizampet,2024-03-16,2,14.96,3.74,50.13
VH004,NIZ_015,Nizampet,2025-05-27,5,7.59,1.9,73.36
VH001,NIZ_015,Nizampet,2026-01-20,5,6.16,1.54,77.88
VH003,NIZ_015,Nizampet,2026-12-31,5,13.79,3.45,53.82
VH002,NIZ_015,Nizampet,2026-05-29,1,4.49,1.12,83.15
VH003,NIZ_015,Nizampet,2024-09-05,1,10.0,2.5,65.77
VH004,NIZ_015,Nizampet,2025-08-11,4,7.27,1.82,74.37
VH001,NIZ_015,Nizampet,2024-10-09,1,2.53,0.63,89.32
VH003,NIZ_015,Nizampet,2025-08-02,3,6.51,1.63,76.77
VH003,NIZ_015,Nizampet,2025-08-24,1,5.45,1.36,80.12
VH001,NIZ_015,Nizampet,2026-11-21,3,10.92,2.73,62.87
VH001,NIZ_015,Nizampet,2024-05-20,2,14.33,3.58,52.11
VH001,NIZ_015,Nizampet,2024-02-28,2,5.48,1.37,80.02
VH003,NIZ_015,Nizampet,2026-09-15,4,12.55,3.14,57.73
VH003,NIZ_015,Nizampet,2026-01-31,1,2.72,0.68,88.73
VH003,NIZ_015,Nizampet,2026-09-28,5,9.0,2.25,68.93
VH002,NIZ_015,Nizampet,2024-06-18,4,2.92,0.73,88.1
VH004,NIZ_015,Nizampet,2025-05-27,4,14.14,3.54,52.71
VH001,NIZ_015,Nizampet,2025-08-10,4,11.96,2.99,59.58
VH004,NIZ_015,Nizampet,2026-04-12,4,10.55,2.64,64.03
VH001,NIZ_015,Nizampet,2024-07-08,5,12.71,3.18,57.22
VH004,NIZ_015,Nizampet,2025-05-22,4,10.42,2.6,64.45
VH002,NIZ_015,Nizampet,2024-07-26,3,14.6,3.65,51.27
VH001,NIZ_015,Nizampet,2026-08-22,2,11.28,2.82,61.73
VH002,NIZ_015,Nizampet,2024-12-29,5,14.02,3.5,53.09
VH004,NIZ_015,Nizampet,2026-10-19,4,8.72,2.18,69.8
VH001,NIZ_015,Nizampet,2026-01-27,1,3.52,0.88,86.2
VH001,NIZ_015,Nizampet,2026-03-11,4,8.87,2.22,69.34
VH004,NIZ_015,Nizampet,2026-07-07,4,3.65,0.91,85.8
VH002,NIZ_015,Nizampet,2025-01-21,1,9.7,2.42,66.71
VH002,NIZ_015,Nizampet,2025-06-02,1,8.27,2.07,71.22
VH001,NIZ_015,Nizampet,2024-09-01,1,10.09,2.52,65.48
VH001,NIZ_015,Nizampet,2025-05-16,5,2.13,0.53,90.59
VH001,NIZ_015,Nizampet,2026-06-22,2,4.53,1.13,83.02
VH002,NIZ_015,Nizampet,2024-08-18,1,8.39,2.1,70.85
VH003,NIZ_015,Nizampet,2026-07-18,5,14.36,3.59,52.02
VH001,NIZ_015,Nizampet,2024-07-29,4,6.99,1.75,75.27
VH001,NIZ_015,Nizampet,2025-12-17,1,7.52,1.88,73.59
VH001,NIZ_015,Nizampet,2026-04-27,2,11.29,2.82,61.7
VH002,NIZ_015,Nizampet,2025-12-29,2,9.85,2.46,66.24
VH001,NIZ_015,Nizampet,2025-04-27,2,5.89,1.47,78.74
VH002,NIZ_015,Nizampet,2026-11-26,5,7.34,1.84,74.16
VH001,NIZ_015,Nizampet,2024-11-02,2,4.83,1.21,82.07
VH002,NIZ_015,Nizampet,2026-11-26,3,14.56,3.64,51.39
VH001,NIZ_015,Nizampet,2025-08-18,4,3.7,0.92,85.64
VH004,NIZ_015,Nizampet,2025-09-12,2,6.83,1.71,75.76
VH001,NIZ_015,Nizampet,2026-12-27,5,2.34,0.58,89.93
VH004,NIZ_015,Nizampet,2024-05-10,3,4.88,1.22,81.91
VH004,NIZ_015,Nizampet,2025-01-27,1,12.15,3.04,58.99
VH002,NIZ_016,Nizampet,2026-10-12,4,4.62,1.16,82.74
VH002,NIZ_016,Nizampet,2026-09-20,3,3.04,0.76,87.72
VH004,NIZ_016,Nizampet,2025-02-07,4,8.17,2.04,71.54
VH001,NIZ_016,Nizampet,2025-08-19,1,2.13,0.53,90.59
VH001,NIZ_016,Nizampet,2026-12-09,4,3.1,0.78,87.53
VH001,NIZ_016,Nizampet,2026-11-13,1,12.5,3.12,57.89
VH002,NIZ_016,Nizampet,2024-08-06,3,12.03,3.01,59.37
VH003,NIZ_016,Nizampet,2024-12-02,2,13.9,3.48,53.47
VH001,NIZ_016,Nizampet,2026-10-07,4,13.11,3.28,55.96
VH002,NIZ_016,Nizampet,2024-08-03,1,10.88,2.72,62.99
VH001,NIZ_016,Nizampet,2026-11-10,3,2.68,0.67,88.86
VH003,NIZ_016,Nizampet,2024-12-13,3,12.18,3.04,58.9
VH001,NIZ_016,Nizampet,2026-12-17,1,12.99,3.25,56.34
VH002,NIZ_016,Nizampet,2024-07-24,3,12.39,3.1,58.23
VH004,NIZ_016,Nizampet,2024-03-19,4,8.61,2.15,70.15
VH004,NIZ_016,Nizampet,2025-12-25,3,5.03,1.26,81.45
VH001,NIZ_016,Nizampet,2025-03-17,5,12.99,3.25,56.34
VH001,NIZ_016,Nizampet,2025-06-04,1,11.45,2.86,61.19
VH002,NIZ_016,Nizampet,2024-11-03,3,14.75,3.69,50.79
VH004,NIZ_016,Nizampet,2025-03-11,1,4.02,1.0,84.62
VH001,NIZ_016,Nizampet,2024-07-20,5,4.93,1.23,81.76
VH003,NIZ_016,Nizampet,2026-07-22,1,4.75,1.19,82.32
VH001,NIZ_016,Nizampet,2026-09-26,4,12.3,3.08,58.51
VH003,NIZ_016,Nizampet,2024-10-22,2,4.43,1.11,83.34
VH003,NIZ_016,Nizampet,2024-12-29,3,2.87,0.72,88.26
VH003,NIZ_016,Nizampet,2024-04-09,3,14.98,3.74,50.06
VH004,NIZ_016,Nizampet,2025-11-05,2,2.32,0.58,89.99
VH001,NIZ_016,Nizampet,2026-05-03,3,12.86,3.22,56.75
VH002,NIZ_016,Nizampet,2025-05-13,5,6.75,1.69,76.02
VH004,NIZ_016,Nizampet,2026-04-28,3,12.94,3.24,56.5
VH003,NIZ_016,Nizampet,2026-12-10,3,9.21,2.3,68.26
VH004,NIZ_016,Nizampet,2026-12-10,1,13.72,3.43,54.04
VH004,NIZ_016,Nizampet,2026-10-19,3,14.04,3.51,53.03
VH002,NIZ_016,Nizampet,2024-02-13,5,2.12,0.53,90.62
VH001,NIZ_016,Nizampet,2024-10-22,3,2.98,0.74,87.91
VH004,NIZ_016,Nizampet,2026-05-26,1,5.25,1.31,80.74
VH002,NIZ_016,Nizampet,2025-07-28,1,10.7,2.68,63.56
VH001,NIZ_016,Nizampet,2025-09-13,5,13.55,3.39,54.58
VH002,NIZ_016,Nizampet,2025-05-13,4,7.98,2.0,72.14
VH001,NIZ_016,Nizampet,2025-09-07,3,9.89,2.47,66.12
VH004,NIZ_016,Nizampet,2025-01-07,5,4.45,1.11,83.27
VH001,NIZ_016,Nizampet,2024-06-20,5,12.46,3.12,58.01
VH001,NIZ_016,Nizampet,2024-08-24,5,14.58,3.64,51.33
VH004,NIZ_016,Nizampet,2026-09-18,3,5.49,1.37,79.99
VH001,NIZ_016,Nizampet,2024-11-01,2,8.43,2.11,70.72
VH002,NIZ_016,Nizampet,2025-01-03,4,3.12,0.78,87.47
VH001,NIZ_016,Nizampet,2025-02-19,2,9.27,2.32,68.07
VH004,NIZ_016,Nizampet,2026-01-14,4,8.54,2.13,70.38
VH002,NIZ_016,Nizampet,2026-07-31,5,3.88,0.97,85.07
VH004,NIZ_016,Nizampet,2024-12-05,4,7.75,1.94,72.87
VH003,NIZ_016,Nizampet,2025-11-26,1,6.34,1.58,77.31
VH002,NIZ_016,Nizampet,2026-11-30,4,8.78,2.19,69.61
VH003,NIZ_016,Nizampet,2026-08-02,2,9.61,2.4,67.0
VH001,NIZ_016,Nizampet,2024-07-09,5,2.11,0.53,90.65
VH002,NIZ_016,Nizampet,2024-06-07,3,11.89,2.97,59.8
VH003,NIZ_016,Nizampet,2025-11-10,4,11.27,2.82,61.76
VH002,NIZ_016,Nizampet,2025-08-19,3,6.76,1.69,75.99
VH002,NIZ_016,Nizampet,2025-03-04,1,2.69,0.67,88.83
VH002,NIZ_016,Nizampet,2025-11-19,4,11.81,2.95,60.06
VH002,NIZ_016,Nizampet,2025-06-29,3,14.42,3.6,51.83
VH004,NIZ_016,Nizampet,2026-12-17,5,5.12,1.28,81.16
VH004,NIZ_016,Nizampet,2025-04-21,3,6.21,1.55,77.73
VH004,NIZ_016,Nizampet,2025-03-20,3,4.39,1.1,83.46
VH002,NIZ_016,Nizampet,2024-01-06,5,9.5,2.38,67.35
VH002,NIZ_016,Nizampet,2026-02-18,3,4.01,1.0,84.66
VH001,NIZ_016,Nizampet,2026-02-21,3,6.63,1.66,76.4
VH001,NIZ_016,Nizampet,2024-02-04,5,11.06,2.76,62.42
VH002,NIZ_016,Nizampet,2026-04-28,1,9.28,2.32,68.04
VH004,NIZ_016,Nizampet,2025-09-13,3,7.02,1.76,75.16
VH004,NIZ_016,Nizampet,2024-03-30,3,7.46,1.86,73.78
VH002,NIZ_016,Nizampet,2024-01-21,5,9.31,2.33,67.95
VH002,NIZ_016,Nizampet,2025-07-24,2,2.08,0.52,90.75
VH002,NIZ_016,Nizampet,2025-10-30,3,3.02,0.76,87.78
VH004,NIZ_016,Nizampet,2026-07-14,1,13.46,3.36,54.86
VH002,NIZ_016,Nizampet,2024-07-30,1,3.01,0.75,87.81
VH004,NIZ_016,Nizampet,2025-10-31,2,11.19,2.8,62.02
VH004,NIZ_016,Nizampet,2025-04-05,1,13.96,3.49,53.28
VH002,NIZ_016,Nizampet,2024-12-25,1,5.52,1.38,79.9
VH004,NIZ_016,Nizampet,2025-07-04,2,6.82,1.7,75.8
VH001,NIZ_016,Nizampet,2025-05-22,5,9.4,2.35,67.67
VH004,NIZ_016,Nizampet,2024-08-01,5,13.46,3.36,54.85
VH003,NIZ_016,Nizampet,2025-04-22,2,14.24,3.56,52.39
VH004,NIZ_016,Nizampet,2025-07-21,5,11.61,2.9,60.69
VH004,NIZ_016,Nizampet,2026-07-13,2,3.13,0.78,87.44
VH001,NIZ_016,Nizampet,2024-10-06,4,10.7,2.68,63.56
VH002,NIZ_016,Nizampet,2026-09-10,1,7.33,1.83,74.19
VH003,NIZ_016,Nizampet,2026-04-13,5,8.12,2.03,71.7
VH001,NIZ_016,Nizampet,2025-07-15,4,2.64,0.66,88.98
VH002,NIZ_016,Nizampet,2025-05-18,3,4.48,1.12,83.17
VH003,NIZ_016,Nizampet,2026-06-05,1,12.28,3.07,58.58
VH003,NIZ_016,Nizampet,2026-11-04,5,7.9,1.98,72.39
VH001,NIZ_016,Nizampet,2025-02-10,2,5.92,1.48,78.64
VH001,NIZ_016,Nizampet,2026-11-22,2,6.99,1.75,75.26
VH001,NIZ_016,Nizampet,2024-12-09,4,13.11,3.28,55.96
VH002,NIZ_016,Nizampet,2025-12-20,1,11.74,2.94,60.29
VH002,NIZ_016,Nizampet,2025-12-19,5,5.54,1.38,79.84
VH001,NIZ_016,Nizampet,2024-08-31,3,3.53,0.88,86.18
VH003,NIZ_016,Nizampet,2026-07-30,1,5.28,1.32,80.66
VH001,NIZ_016,Nizampet,2026-08-15,2,13.97,3.49,53.25
VH001,NIZ_016,Nizampet,2025-03-11,1,9.56,2.39,67.16
VH002,NIZ_017,Nizampet,2026-12-01,1,8.94,2.24,69.12
VH003,NIZ_017,Nizampet,2024-10-30,5,9.75,2.44,66.55
VH002,NIZ_017,Nizampet,2024-10-30,4,6.76,1.69,75.99
VH004,NIZ_017,Nizampet,2026-08-28,5,12.49,3.12,57.91
VH004,NIZ_017,Nizampet,2024-12-05,4,8.8,2.2,69.55
VH002,NIZ_017,Nizampet,2024-08-01,4,3.52,0.88,86.21
VH004,NIZ_017,Nizampet,2025-01-23,3,3.68,0.92,85.7
VH004,NIZ_017,Nizampet,2024-06-13,2,8.98,2.24,68.99
VH004,NIZ_017,Nizampet,2024-10-13,4,14.18,3.54,52.59
VH002,NIZ_017,Nizampet,2025-12-27,4,6.01,1.5,78.35
VH001,NIZ_017,Nizampet,2026-01-20,1,13.3,3.32,55.36
VH002,NIZ_017,Nizampet,2024-10-23,3,11.93,2.98,59.68
VH002,NIZ_017,Nizampet,2026-10-08,1,5.22,1.3,80.84
VH001,NIZ_017,Nizampet,2025-03-02,1,2.47,0.62,89.51
VH002,NIZ_017,Nizampet,2024-04-16,1,3.32,0.83,86.83
VH001,NIZ_017,Nizampet,2024-07-22,5,11.47,2.87,61.13
VH002,NIZ_017,Nizampet,2024-11-28,4,4.6,1.15,82.8
VH003,NIZ_017,Nizampet,2025-05-21,2,6.83,1.71,75.77
VH001,NIZ_017,Nizampet,2024-08-31,3,8.52,2.13,70.43
VH002,NIZ_017,Nizampet,2024-11-25,1,11.43,2.86,61.26
VH004,NIZ_017,Nizampet,2025-04-07,5,3.47,0.87,86.36
VH004,NIZ_017,Nizampet,2025-04-06,1,7.28,1.82,74.34
VH004,NIZ_017,Nizampet,2026-06-25,2,8.31,2.08,71.1
VH002,NIZ_017,Nizampet,2026-08-14,3,9.03,2.26,68.83
VH002,NIZ_017,Nizampet,2026-10-27,4,12.64,3.16,57.44
VH004,NIZ_017,Nizampet,2026-02-19,1,4.23,1.06,83.96
VH001,NIZ_017,Nizampet,2024-08-07,2,12.5,3.12,57.88
VH003,NIZ_017,Nizampet,2025-10-10,3,11.01,2.75,62.59
VH003,NIZ_017,Nizampet,2024-09-19,5,9.23,2.31,68.2
VH002,NIZ_017,Nizampet,2026-08-18,4,11.09,2.77,62.33
VH004,NIZ_017,Nizampet,2026-09-06,4,7.36,1.84,74.1
VH003,NIZ_017,Nizampet,2026-02-25,1,3.8,0.95,85.32
VH003,NIZ_017,Nizampet,2026-06-04,2,10.65,2.66,63.71
VH003,NIZ_017,Nizampet,2025-12-05,2,8.82,2.2,69.49
VH001,NIZ_017,Nizampet,2026-06-28,4,10.31,2.58,64.79
VH001,NIZ_017,Nizampet,2024-05-01,1,6.39,1.6,77.15
VH002,NIZ_017,Nizampet,2026-04-01,1,13.79,3.45,53.82
VH003,NIZ_017,Nizampet,2024-08-06,5,9.64,2.41,66.91
VH004,NIZ_017,Nizampet,2024-02-14,5,3.11,0.78,87.5
VH003,NIZ_017,Nizampet,2026-11-15,1,7.85,1.96,72.55
VH002,NIZ_017,Nizampet,2025-04-25,1,11.83,2.96,59.99
VH004,NIZ_017,Nizampet,2024-04-18,3,12.32,3.08,58.45
VH003,NIZ_017,Nizampet,2025-07-02,3,8.43,2.11,70.72
VH004,NIZ_017,Nizampet,2025-04-18,3,13.63,3.41,54.32
VH001,NIZ_017,Nizampet,2024-04-26,2,5.48,1.37,80.02
VH001,NIZ_017,Nizampet,2026-11-10,1,7.34,1.84,74.16
VH004,NIZ_017,Nizampet,2024-02-23,2,13.68,3.42,54.16
VH001,NIZ_017,Nizampet,2024-11-13,2,13.65,3.41,54.26
VH001,NIZ_017,Nizampet,2025-05-08,3,10.91,2.73,62.89
VH002,NIZ_017,Nizampet,2025-08-31,5,13.17,3.29,55.78
VH001,NIZ_017,Nizampet,2026-12-03,3,3.15,0.79,87.37
VH004,NIZ_017,Nizampet,2024-06-01,4,13.24,3.31,55.55
VH002,NIZ_017,Nizampet,2024-05-28,3,6.17,1.54,77.85
VH001,NIZ_017,Nizampet,2025-08-27,2,4.32,1.08,83.69
VH001,NIZ_017,Nizampet,2025-12-11,4,5.11,1.28,81.19
VH001,NIZ_017,Nizampet,2026-09-07,5,7.43,1.86,73.87
VH002,NIZ_017,Nizampet,2024-07-21,4,5.27,1.32,80.69
VH004,NIZ_017,Nizampet,2025-04-12,4,6.17,1.54,77.85
VH003,NIZ_017,Nizampet,2025-12-17,3,3.75,0.94,85.48
VH001,NIZ_017,Nizampet,2024-06-23,2,5.85,1.46,78.86
VH001,NIZ_017,Nizampet,2025-02-01,5,9.44,2.36,67.54
VH001,NIZ_017,Nizampet,2024-10-15,3,7.74,1.94,72.89
VH004,NIZ_017,Nizampet,2025-05-31,5,6.51,1.63,76.78
VH001,NIZ_017,Nizampet,2026-07-27,4,11.7,2.92,60.4
VH004,NIZ_017,Nizampet,2026-11-02,2,13.62,3.4,54.36
VH001,NIZ_017,Nizampet,2024-01-26,1,11.84,2.96,59.97
VH003,NIZ_017,Nizampet,2025-06-01,3,6.32,1.58,77.38
VH001,NIZ_017,Nizampet,2025-11-18,1,11.68,2.92,60.47
VH001,NIZ_017,Nizampet,2025-05-07,1,3.98,1.0,84.76
VH002,NIZ_017,Nizampet,2026-06-13,4,3.69,0.92,85.67
VH002,NIZ_017,Nizampet,2024-07-11,2,6.49,1.62,76.84
VH004,NIZ_017,Nizampet,2026-10-24,1,12.5,3.12,57.88
VH003,NIZ_017,Nizampet,2026-04-14,2,5.2,1.3,80.9
VH002,NIZ_017,Nizampet,2026-10-07,2,2.82,0.7,88.41
VH002,NIZ_017,Nizampet,2026-09-28,4,3.71,0.93,85.6
VH002,NIZ_017,Nizampet,2025-02-21,3,13.16,3.29,55.8
VH004,NIZ_017,Nizampet,2024-11-15,4,10.24,2.56,65.01
VH001,NIZ_017,Nizampet,2025-03-18,3,5.29,1.32,80.62
VH002,NIZ_017,Nizampet,2024-03-24,3,9.22,2.31,68.23
VH001,NIZ_017,Nizampet,2024-02-28,3,8.86,2.22,69.37
VH001,NIZ_017,Nizampet,2024-08-23,5,10.52,2.63,64.13
VH003,NIZ_017,Nizampet,2026-06-20,2,5.03,1.26,81.44
VH003,NIZ_017,Nizampet,2024-11-19,5,13.24,3.31,55.55
VH004,NIZ_017,Nizampet,2025-09-19,1,6.02,1.5,78.32
VH001,NIZ_017,Nizampet,2025-10-23,5,11.02,2.76,62.55
VH002,NIZ_017,Nizampet,2024-07-06,2,2.21,0.55,90.34
VH002,NIZ_017,Nizampet,2024-05-20,2,6.84,1.71,75.73
VH004,NIZ_017,Nizampet,2024-08-31,5,6.57,1.64,76.58
VH004,NIZ_017,Nizampet,2024-09-25,3,9.07,2.27,68.71
VH001,NIZ_017,Nizampet,2026-06-05,4,2.95,0.74,88.01
VH001,NIZ_017,Nizampet,2024-01-20,5,12.27,3.07,58.61
VH004,NIZ_017,Nizampet,2025-12-18,3,4.83,1.21,82.07
VH001,NIZ_017,Nizampet,2025-09-23,4,10.8,2.7,63.24
VH001,NIZ_017,Nizampet,2025-04-21,3,12.44,3.11,58.07
VH002,NIZ_017,Nizampet,2024-07-25,4,9.3,2.33,67.97
VH002,NIZ_017,Nizampet,2025-05-24,4,11.63,2.91,60.63
VH002,NIZ_017,Nizampet,2026-09-28,1,10.6,2.65,63.87
VH004,NIZ_017,Nizampet,2026-06-30,4,6.62,1.66,76.43
VH001,NIZ_017,Nizampet,2026-05-06,4,12.52,3.13,57.83
VH004,NIZ_017,Nizampet,2026-04-30,5,5.83,1.46,78.92
VH002,NIZ_018,Nizampet,2025-05-22,5,9.43,2.36,67.57
VH002,NIZ_018,Nizampet,2026-10-23,3,11.69,2.92,60.44
VH003,NIZ_018,Nizampet,2025-09-15,1,6.93,1.73,75.46
VH004,NIZ_018,Nizampet,2026-06-14,3,5.94,1.48,78.58
VH003,NIZ_018,Nizampet,2024-09-28,2,7.97,1.99,72.17
VH004,NIZ_018,Nizampet,2024-12-07,1,12.63,3.16,57.47
VH002,NIZ_018,Nizampet,2026-09-01,5,14.09,3.52,52.87
VH001,NIZ_018,Nizampet,2024-07-26,5,9.09,2.27,68.64
VH003,NIZ_018,Nizampet,2025-01-07,1,10.6,2.65,63.88
VH002,NIZ_018,Nizampet,2024-10-10,3,13.74,3.44,53.97
VH004,NIZ_018,Nizampet,2025-02-12,3,3.28,0.82,86.96
VH003,NIZ_018,Nizampet,2025-10-09,5,5.02,1.25,81.48
VH001,NIZ_018,Nizampet,2026-12-20,2,11.22,2.8,61.93
